Date;Total Rain (mm/h);Reference ET (mm/h);Potential ET (mm/h);Actual ET (mm/h);Recharge (mm/h)
08/02/2016 13:00;1.4;0.06892586637879694;0.06892586637879694;0.06892586637879694;1.331074133621203
08/02/2016 14:00;0.2;0.05714437805957335;0.05714437805957335;0.05714437805957335;0.14285562194042667
08/02/2016 15:00;0.6;0.06566745621653072;0.06566745621653072;0.06566745621653072;0.5343325437834693
08/02/2016 16:00;0.0;0.04702844193222795;0.04702844193222795;0.046918031363743395;0.0
08/02/2016 17:00;0.2;0.02549005995356538;0.02549005995356538;0.02549005995356538;0.12759190868269124
08/02/2016 18:00;0.0;0.024148279485839214;0.024148279485839214;0.02411914597125886;0.0
08/02/2016 19:00;0.0;0.02402652942659462;0.02402652942659462;0.023939808447421385;0.0
08/02/2016 20:00;0.0;0.022479642415370035;0.022479642415370035;0.022346481148709074;0.0
08/02/2016 21:00;0.0;0.026191522023714903;0.026191522023714903;0.025973090885132777;0.0
08/02/2016 22:00;0.0;0.027770813919218665;0.027770813919218665;0.0274650089728965;0.0
08/02/2016 23:00;0.2;0.01842092548419507;0.01842092548419507;0.01842092548419507;0.05773553909038634
09/02/2016 00:00;0.4;0.0038901137554673247;0.0038901137554673247;0.0038901137554673247;0.3961098862445327
09/02/2016 01:00;0.0;0.005559417288578659;0.005559417288578659;0.0055578722188851515;0.0
09/02/2016 02:00;0.0;0.002657400482847437;0.002657400482847437;0.0026555706722479755;0.0
09/02/2016 03:00;0.4;0.006312633712279064;0.006312633712279064;0.006312633712279064;0.3854739233965878
09/02/2016 04:00;0.4;0.007094772972451457;0.007094772972451457;0.007094772972451457;0.39290522702754854
09/02/2016 05:00;0.2;0.0005833182494288405;0.0005833182494288405;0.0005833182494288405;0.19941668175057117
09/02/2016 06:00;0.6;1.014950180300659e-09;1.014950180300659e-09;1.014950180300659e-09;0.5999999989850497
09/02/2016 07:00;0.4;0.004070096820794139;0.004070096820794139;0.004070096820794139;0.3959299031792059
09/02/2016 08:00;0.4;0.0051004612082515815;0.0051004612082515815;0.0051004612082515815;0.39489953879174844
09/02/2016 09:00;1.0;0.01782797920169705;0.01782797920169705;0.01782797920169705;0.9821720207983029
09/02/2016 10:00;3.2;0.008834111667654646;0.008834111667654646;0.008834111667654646;3.1911658883323457
09/02/2016 11:00;2.1;0.015039069957844002;0.015039069957844002;0.015039069957844002;2.084960930042156
09/02/2016 12:00;0.6;0.07614233476893592;0.07614233476893592;0.07614233476893592;0.523857665231064
09/02/2016 13:00;0.2;0.06732199615794854;0.06732199615794854;0.06732199615794854;0.13267800384205147
09/02/2016 14:00;2.6;0.03870895836930414;0.03870895836930414;0.03870895836930414;2.561291041630696
09/02/2016 15:00;2.2;0.02331787395695716;0.02331787395695716;0.02331787395695716;2.176682126043043
09/02/2016 16:00;0.0;0.046546442747022916;0.046546442747022916;0.046438282061981084;0.0
09/02/2016 17:00;0.2;0.038292948618907634;0.038292948618907634;0.038292948618907634;0.11526876931911129
09/02/2016 18:00;0.0;0.04660930840589739;0.04660930840589739;0.046500855586849354;0.0
09/02/2016 19:00;0.2;0.025088632931125593;0.025088632931125593;0.025088632931125593;0.12841051148202506
09/02/2016 20:00;0.0;0.016709565357216356;0.016709565357216356;0.016695612651032476;0.0
09/02/2016 21:00;0.0;0.01876164807945262;0.01876164807945262;0.018712764754136302;0.0
09/02/2016 22:00;0.0;0.009841947983116795;0.009841947983116795;0.009802274777094055;0.0
09/02/2016 23:00;0.0;0.0074313435265525325;0.0074313435265525325;0.007394997859012875;0.0
10/02/2016 00:00;0.2;0.0019302830187138225;0.0019302830187138225;0.0019302830187138225;0.1454640669400105
10/02/2016 01:00;0.0;0.005052774473343742;0.005052774473343742;0.0050514981618228205;0.0
10/02/2016 02:00;0.2;0.0027594768354953928;0.0027594768354953928;0.0027594768354953928;0.19218902500268178
10/02/2016 03:00;0.0;0.0040912803462136065;0.0040912803462136065;0.004090443531595156;0.0
10/02/2016 04:00;0.0;0.007502573427159871;0.007502573427159871;0.007496691966119684;0.0
10/02/2016 05:00;0.0;0.007233516216533445;0.007233516216533445;0.0072225221168142895;0.0
10/02/2016 06:00;0.0;0.003826532132825523;0.003826532132825523;0.0038186039097745095;0.0
10/02/2016 07:00;0.0;0.00622766029121316;0.00622766029121316;0.0062116337806283894;0.0
10/02/2016 08:00;0.0;0.01427694763500567;0.01427694763500567;0.014225615732600616;0.0
10/02/2016 09:00;0.0;0.03319023546309815;0.03319023546309815;0.032992518258554426;0.0
10/02/2016 10:00;0.0;0.06568454780998517;0.06568454780998517;0.06497134980048003;0.0
10/02/2016 11:00;0.0;0.07260747642527782;0.07260747642527782;0.0713242506593037;0.0
10/02/2016 12:00;0.0;0.146466228294465;0.146466228294465;0.14231123122532097;0.0
10/02/2016 13:00;0.0;0.1441526220779874;0.1441526220779874;0.13804268394023111;0.0
10/02/2016 14:00;0.0;0.09201551205878579;0.09201551205878579;0.08708058570579347;0.0
10/02/2016 15:00;0.0;0.07971387401481196;0.07971387401481196;0.0747936575542294;0.0
10/02/2016 16:00;0.0;0.09349034420687591;0.09349034420687591;0.08696349078827303;0.0
10/02/2016 17:00;0.0;0.046760183721171356;0.046760183721171356;0.043191643215077846;0.0
10/02/2016 18:00;0.0;0.025676553889650924;0.025676553889650924;0.023631268442477094;0.0
10/02/2016 19:00;0.0;0.015116683962667698;0.015116683962667698;0.013884202517324695;0.0
10/02/2016 20:00;0.0;0.015689278565921717;0.015689278565921717;0.014387934114486356;0.0
10/02/2016 21:00;0.0;0.0107020963600123;0.0107020963600123;0.009801470070545548;0.0
10/02/2016 22:00;0.0;0.008878832535975935;0.008878832535975935;0.00812368406377928;0.0
10/02/2016 23:00;0.0;0.005053836775209266;0.005053836775209266;0.004620785596381793;0.0
11/02/2016 00:00;0.0;0.003484083405597429;0.003484083405597429;0.0031841810142623217;0.0
11/02/2016 01:00;0.0;0.003452265000225996;0.003452265000225996;0.0031540074139435603;0.0
11/02/2016 02:00;0.0;0.0026095049216607277;0.0026095049216607277;0.002383334909303869;0.0
11/02/2016 03:00;0.0;0.0009808574620317329;0.0009808574620317329;0.0008956841511391644;0.0
11/02/2016 04:00;0.0;0.0006087313472000508;0.0006087313472000508;0.0005558276385961847;0.0
11/02/2016 05:00;0.0;0.0005442072918007367;0.0005442072918007367;0.0004968826041800156;0.0
11/02/2016 06:00;0.0;9.995795417251192e-13;9.995795417251192e-13;9.130474154517287e-13;0.0
11/02/2016 07:00;0.0;1.2485525902781657e-12;1.2485525902781657e-12;1.1404210908949608e-12;0.0
11/02/2016 08:00;0.0;0.007052044415161614;0.007052044415161614;0.00643634823279271;0.0
11/02/2016 09:00;0.0;0.03668965942309202;0.03668965942309202;0.033413238465044515;0.0
11/02/2016 10:00;0.0;0.10016979125235508;0.10016979125235508;0.09060274702935445;0.0
11/02/2016 11:00;0.0;0.11485115604426134;0.11485115604426134;0.10277119783404487;0.0
11/02/2016 12:00;0.0;0.10726812291993089;0.10726812291993089;0.09492555932020075;0.0
11/02/2016 13:00;0.0;0.08164995119707465;0.08164995119707465;0.07157563895215979;0.0
11/02/2016 14:00;0.0;0.07695183599780542;0.07695183599780542;0.06692434993728114;0.0
11/02/2016 15:00;0.0;0.055228360712440965;0.055228360712440965;0.04771517839125217;0.0
11/02/2016 16:00;0.0;0.037857617806931636;0.037857617806931636;0.03255562615334462;0.0
11/02/2016 17:00;0.0;0.011191761306213067;0.011191761306213067;0.009600765871185857;0.0
11/02/2016 18:00;0.2;0.001409471654729869;0.001409471654729869;0.001409471654729869;0.0
11/02/2016 19:00;0.0;0.0005596192076809513;0.0005596192076809513;0.000490896191799095;0.0
11/02/2016 20:00;0.0;1.781445165118509e-13;1.781445165118509e-13;1.545430450278218e-13;0.0
11/02/2016 21:00;0.0;1.3790279549834343e-13;1.3790279549834343e-13;1.2079226507921703e-13;0.0
11/02/2016 22:00;0.0;1.8693598451831802e-13;1.8693598451831802e-13;1.652011860642233e-13;0.0
11/02/2016 23:00;0.0;0.00026752962149424216;0.00026752962149424216;0.00023466642895364487;0.0
12/02/2016 00:00;0.0;0.0006096009589100396;0.0006096009589100396;0.0005346944598834114;0.0
12/02/2016 01:00;0.0;0.0005422825617015405;0.0005422825617015405;0.00047562061364914143;0.0
12/02/2016 02:00;0.0;0.0012545439550672069;0.0012545439550672069;0.0011002259771419887;0.0
12/02/2016 03:00;0.0;0.00048480127371093714;0.00048480127371093714;0.00042513023725021526;0.0
12/02/2016 04:00;0.0;0.0007593097087479099;0.0007593097087479099;0.0006658097956950826;0.0
12/02/2016 05:00;0.0;0.00042399881840570814;0.00042399881840570814;0.00037176643641068097;0.0
12/02/2016 06:00;0.0;0.0004902814096833343;0.0004902814096833343;0.00042986402909228616;0.0
12/02/2016 07:00;0.0;3.5375826932639316e-14;3.5375826932639316e-14;3.197442310920451e-14;0.0
12/02/2016 08:00;0.0;0.004576493556757858;0.004576493556757858;0.004011515866121584;0.0
12/02/2016 09:00;0.0;0.015619272649398016;0.015619272649398016;0.013677224005396837;0.0
12/02/2016 10:00;0.0;0.025229639885844233;0.025229639885844233;0.022047596579207962;0.0
12/02/2016 11:00;0.6;0.016043622905983716;0.016043622905983716;0.016043622905983716;0.0
12/02/2016 12:00;0.6;0.015738105462837958;0.015738105462837958;0.015738105462837958;0.0
12/02/2016 13:00;0.8;0.015264078862978748;0.015264078862978748;0.015264078862978748;0.6807028755824662
12/02/2016 14:00;0.4;0.012458416939896818;0.012458416939896818;0.012458416939896818;0.3875415830601032
12/02/2016 15:00;0.8;0.020357398966239896;0.020357398966239896;0.020357398966239896;0.7796426010337602
12/02/2016 16:00;0.0;0.03167988128089493;0.03167988128089493;0.03162975348572061;0.0
12/02/2016 17:00;0.8;0.0009059334454757646;0.0009059334454757646;0.0009059334454757646;0.7674643130688037
12/02/2016 18:00;1.8;7.170598024551439e-11;7.170598024551439e-11;7.170598024551439e-11;1.799999999928294
12/02/2016 19:00;1.4;1.5228779698343107e-11;1.5228779698343107e-11;1.5228779698343107e-11;1.3999999999847712
12/02/2016 20:00;1.8;6.970825899010893e-12;6.970825899010893e-12;6.970825899010893e-12;1.7999999999930292
12/02/2016 21:00;0.4;1.611215807762137e-11;1.611215807762137e-11;1.611215807762137e-11;0.39999999998388786
12/02/2016 22:00;0.6;3.146160040799954e-11;3.146160040799954e-11;3.146160040799954e-11;0.5999999999685384
12/02/2016 23:00;0.6;6.826422129809183e-11;6.826422129809183e-11;6.826422129809183e-11;0.5999999999317358
13/02/2016 00:00;0.3;8.950708034678388e-11;8.950708034678388e-11;8.950708034678388e-11;0.2999999999104929
13/02/2016 01:00;0.0;8.98635087153999e-11;8.98635087153999e-11;8.986411614841927e-11;0.0
13/02/2016 02:00;0.0;9.427791690087841e-11;9.427791690087841e-11;9.427658653748949e-11;0.0
13/02/2016 03:00;0.0;1.0844680617762847e-10;1.0844680617762847e-10;1.0844658504538529e-10;0.0
13/02/2016 04:00;0.2;1.0271667880031564e-10;1.0271667880031564e-10;1.0271667880031564e-10;0.19999999960469605
13/02/2016 05:00;0.0;1.1623064176572044e-10;1.1623064176572044e-10;1.1623058071563719e-10;0.0
13/02/2016 06:00;0.4;1.400229365293693e-10;1.400229365293693e-10;1.400229365293693e-10;0.3999999997437465
13/02/2016 07:00;0.2;1.5292363438409862e-10;1.5292363438409862e-10;1.5292363438409862e-10;0.19999999984707637
13/02/2016 08:00;2.0;1.4975220027597858e-10;1.4975220027597858e-10;1.4975220027597858e-10;1.9999999998502478
13/02/2016 09:00;0.6;0.01567793846236841;0.01567793846236841;0.01567793846236841;0.5843220615376316
13/02/2016 10:00;0.6;0.04081926485742253;0.04081926485742253;0.04081926485742253;0.5591807351425775
13/02/2016 11:00;0.2;0.034026796982735016;0.034026796982735016;0.034026796982735016;0.16597320301726498
13/02/2016 12:00;0.4;0.05751057736271755;0.05751057736271755;0.05751057736271755;0.3424894226372825
13/02/2016 13:00;3.1;0.05926465306176412;0.05926465306176412;0.05926465306176412;3.040735346938236
13/02/2016 14:00;0.0;0.08485260014090389;0.08485260014090389;0.08449361802312794;0.0
13/02/2016 15:00;0.2;0.09523715625326247;0.09523715625326247;0.09523715625326247;0.020269225723609605
13/02/2016 16:00;0.8;0.04918234825045818;0.04918234825045818;0.04918234825045818;0.7508176517495418
13/02/2016 17:00;2.4;0.012643416516247787;0.012643416516247787;0.012643416516247787;2.387356583483752
13/02/2016 18:00;1.6;0.015904548257424773;0.015904548257424773;0.015904548257424773;1.5840954517425754
13/02/2016 19:00;3.7;0.02404931012777601;0.02404931012777601;0.02404931012777601;3.675950689872224
13/02/2016 20:00;0.2;0.017367553441210343;0.017367553441210343;0.017367553441210343;0.18263244655878966
13/02/2016 21:00;0.0;0.02131829245649113;0.02131829245649113;0.021295585115751692;0.0
13/02/2016 22:00;0.0;0.022341429450047145;0.022341429450047145;0.0222689667785243;0.0
13/02/2016 23:00;0.0;0.0215447831352062;0.0215447831352062;0.021427833063491164;0.0
14/02/2016 00:00;0.0;0.02454657475994339;0.02454657475994339;0.024357134275446057;0.0
14/02/2016 01:00;0.0;0.015785578819628845;0.015785578819628845;0.015632194024165713;0.0
14/02/2016 02:00;0.0;0.011943951804665828;0.011943951804665828;0.011811506944656713;0.0
14/02/2016 03:00;0.4;0.009312075765663197;0.009312075765663197;0.009312075765663197;0.2738947040323012
14/02/2016 04:00;1.2;0.0026206883505913723;0.0026206883505913723;0.0026206883505913723;1.1973793116494085
14/02/2016 05:00;1.4;0.0013228343513386788;0.0013228343513386788;0.0013228343513386788;1.3986771656486612
14/02/2016 06:00;1.0;0.001207431961523214;0.001207431961523214;0.001207431961523214;0.9987925680384768
14/02/2016 07:00;0.2;0.001100786957485219;0.001100786957485219;0.001100786957485219;0.1988992130425148
14/02/2016 08:00;0.2;0.00045115877822484335;0.00045115877822484335;0.00045115877822484335;0.19954884122177516
14/02/2016 09:00;0.0;0.011125068333716752;0.011125068333716752;0.011118882270670483;0.0
14/02/2016 10:00;0.0;0.024626158232792676;0.024626158232792676;0.024568512876829374;0.0
14/02/2016 11:00;0.0;0.04044044523012443;0.04044044523012443;0.040214753880666976;0.0
14/02/2016 12:00;1.2;0.033122886569687496;0.033122886569687496;0.033122886569687496;1.0909749644021456
14/02/2016 13:00;1.6;0.029262643937311008;0.029262643937311008;0.029262643937311008;1.5707373560626892
14/02/2016 14:00;0.4;0.05744133571589962;0.05744133571589962;0.05744133571589962;0.3425586642841004
14/02/2016 15:00;1.2;0.06931388355487272;0.06931388355487272;0.06931388355487272;1.1306861164451272
14/02/2016 16:00;0.2;0.031423429279785454;0.031423429279785454;0.031423429279785454;0.16857657072021456
14/02/2016 17:00;1.6;0.01476613516761042;0.01476613516761042;0.01476613516761042;1.5852338648323896
14/02/2016 18:00;0.0;0.0016433207803424265;0.0016433207803424265;0.0016431857625782698;0.0
14/02/2016 19:00;0.0;0.0010260623197778027;0.0010260623197778027;0.0010258410889338876;0.0
14/02/2016 20:00;0.0;0.0013804482705103511;0.0013804482705103511;0.001379984573103954;0.0
14/02/2016 21:00;0.0;0.0007575766613726442;0.0007575766613726442;0.0007572412339413859;0.0
14/02/2016 22:00;0.4;0.00043608958634254637;0.00043608958634254637;0.00043608958634254637;0.39475765775509997
14/02/2016 23:00;1.2;1.24117745870917e-11;1.24117745870917e-11;1.24117745870917e-11;1.199999999987588
15/02/2016 00:00;0.0;7.8002793875356e-12;7.8002793875356e-12;7.7999828818065e-12;0.0
15/02/2016 01:00;0.0;0.0003572013718426212;0.0003572013718426212;0.00035719499227759854;0.0
15/02/2016 02:00;0.0;0.002613345345356933;0.002613345345356933;0.0026129105612149317;0.0
15/02/2016 03:00;0.0;0.002261724857014075;0.002261724857014075;0.002260797426131944;0.0
15/02/2016 04:00;0.0;0.001313162268991653;0.001313162268991653;0.0013123891956627887;0.0
15/02/2016 05:00;0.0;0.002324354695293768;0.002324354695293768;0.0023225638685353545;0.0
15/02/2016 06:00;0.0;0.0013378658387021398;0.0013378658387021398;0.0013365902951889552;0.0
15/02/2016 07:00;0.0;0.00117824875451149;0.00117824875451149;0.0011769773125767102;0.0
15/02/2016 08:00;0.0;0.002084157727833016;0.002084157727833016;0.0020815691530007285;0.0
15/02/2016 09:00;0.0;0.01991753058358956;0.01991753058358956;0.019870924053980943;0.0
15/02/2016 10:00;0.0;0.02634667553579669;0.02634667553579669;0.026224295695834954;0.0
15/02/2016 11:00;0.0;0.034327144665644405;0.034327144665644405;0.03406420539817212;0.0
15/02/2016 12:00;0.2;0.03912186443494887;0.03912186443494887;0.03912186443494887;0.06725771760467414
15/02/2016 13:00;1.0;0.030737033539650505;0.030737033539650505;0.030737033539650505;0.9692629664603495
15/02/2016 14:00;0.6;0.030386098456951578;0.030386098456951578;0.030386098456951578;0.5696139015430484
15/02/2016 15:00;0.0;0.02502015480631881;0.02502015480631881;0.024988880487374132;0.0
15/02/2016 16:00;0.0;0.012961244668342217;0.012961244668342217;0.012920480884442753;0.0
15/02/2016 17:00;0.0;0.008595142360505782;0.008595142360505782;0.008558879958226129;0.0
15/02/2016 18:00;0.0;0.009136095789495986;0.009136095789495986;0.009089489204662016;0.0
15/02/2016 19:00;0.0;0.009579404434108076;0.009579404434108076;0.009521622135492791;0.0
15/02/2016 20:00;0.0;0.010408735024600792;0.010408735024600792;0.010335615683450428;0.0
15/02/2016 21:00;0.0;0.010764302372243096;0.010764302372243096;0.010677375663968647;0.0
15/02/2016 22:00;0.0;0.011500585628874212;0.011500585628874212;0.011395020664938471;0.0
15/02/2016 23:00;0.0;0.0102765501345023;0.0102765501345023;0.010171139648987193;0.0
16/02/2016 00:00;0.0;0.009418051729049423;0.009418051729049423;0.009312272531211363;0.0
16/02/2016 01:00;0.0;0.010938251644475937;0.010938251644475937;0.010804395927916488;0.0
16/02/2016 02:00;0.0;0.008796333791559816;0.008796333791559816;0.008680120263095503;0.0
16/02/2016 03:00;0.0;0.006854860367935314;0.006854860367935314;0.006759005303356602;0.0
16/02/2016 04:00;0.0;0.006233776857948418;0.006233776857948418;0.006142585485786611;0.0
16/02/2016 05:00;0.0;0.003985531975150557;0.003985531975150557;0.003925223054466187;0.0
16/02/2016 06:00;0.0;0.0034940696087750827;0.0034940696087750827;0.003439910774265087;0.0
16/02/2016 07:00;0.0;0.0034513278024211813;0.0034513278024211813;0.003396651715094734;0.0
16/02/2016 08:00;0.0;0.011425829121173929;0.011425829121173929;0.011236459749740746;0.0
16/02/2016 09:00;0.0;0.04521242921728582;0.04521242921728582;0.04433738548006971;0.0
16/02/2016 10:00;0.0;0.09192796770226044;0.09192796770226044;0.08953299044121543;0.0
16/02/2016 11:00;0.0;0.08707820510648363;0.08707820510648363;0.08405386209833843;0.0
16/02/2016 12:00;0.0;0.06879521210588159;0.06879521210588159;0.06589024988694447;0.0
16/02/2016 13:00;0.0;0.09329105757900616;0.09329105757900616;0.08863066684231313;0.0
16/02/2016 14:00;0.0;0.061241723344908676;0.061241723344908676;0.05773442844974497;0.0
16/02/2016 15:00;0.0;0.04098954176805393;0.04098954176805393;0.03844503250555498;0.0
16/02/2016 16:00;0.0;0.0349574378828769;0.0349574378828769;0.032663108473407476;0.0
16/02/2016 17:00;0.0;0.018200785514931747;0.018200785514931747;0.016961082751107526;0.0
16/02/2016 18:00;0.0;0.013159742821491386;0.013159742821491386;0.012244183494441785;0.0
16/02/2016 19:00;0.0;0.012817435459549505;0.012817435459549505;0.011910211613056276;0.0
16/02/2016 20:00;0.0;0.012327862356465954;0.012327862356465954;0.011440897370864178;0.0
16/02/2016 21:00;0.0;0.011110086875523784;0.011110086875523784;0.01029866222146758;0.0
16/02/2016 22:00;0.0;0.00975741820095989;0.00975741820095989;0.009035353347428554;0.0
16/02/2016 23:00;0.0;0.008277883371099639;0.008277883371099639;0.007658397231763203;0.0
17/02/2016 00:00;0.0;0.008232518532516804;0.008232518532516804;0.007610142408047693;0.0
17/02/2016 01:00;0.0;0.008119812489440182;0.008119812489440182;0.007499822418472135;0.0
17/02/2016 02:00;0.0;0.007562998130746389;0.007562998130746389;0.006980048232131608;0.0
17/02/2016 03:00;0.0;0.004905858841731086;0.004905858841731086;0.0045248971756137735;0.0
17/02/2016 04:00;0.0;0.003582838683611192;0.003582838683611192;0.003303213080290135;0.0
17/02/2016 05:00;0.0;0.0038324638812106617;0.0038324638812106617;0.0035320462735715097;0.0
17/02/2016 06:00;0.0;0.0032919426782205365;0.0032919426782205365;0.0030328146775087106;0.0
17/02/2016 07:00;0.0;0.0019428704462367914;0.0019428704462367914;0.001789467343266793;0.0
17/02/2016 08:00;0.0;0.0015738921921928147;0.0015738921921928147;0.0014493676053728421;0.0
17/02/2016 09:00;0.0;0.004878902643328159;0.004878902643328159;0.004491440021702431;0.0
17/02/2016 10:00;0.0;0.012443754505970782;0.012443754505970782;0.011445605007079251;0.0
17/02/2016 11:00;0.0;0.014647654758255605;0.014647654758255605;0.01345448698843299;0.0
17/02/2016 12:00;0.0;0.020498251695638094;0.020498251695638094;0.018795449775755202;0.0
17/02/2016 13:00;0.0;0.02405523632421784;0.02405523632421784;0.022007874013555195;0.0
17/02/2016 14:00;0.0;0.025883043662937925;0.025883043662937925;0.023621062506775203;0.0
17/02/2016 15:00;0.0;0.018009584112169835;0.018009584112169835;0.016399650360476414;0.0
17/02/2016 16:00;0.0;0.012031344333332908;0.012031344333332908;0.010939379743138744;0.0
17/02/2016 17:00;0.0;0.002757430971020818;0.002757430971020818;0.0025053132327741423;0.0
17/02/2016 18:00;0.0;0.0031300194035494334;0.0031300194035494334;0.0028429980967885626;0.0
17/02/2016 19:00;0.0;0.0035076751406182037;0.0035076751406182037;0.0031849657668470144;0.0
17/02/2016 20:00;0.0;0.0025187569039589112;0.0025187569039589112;0.0022863398942032376;0.0
17/02/2016 21:00;0.0;0.0023548627508023245;0.0023548627508023245;0.0021370481683433695;0.0
17/02/2016 22:00;0.0;0.0021770856962007256;0.0021770856962007256;0.001975267077790832;0.0
17/02/2016 23:00;0.0;0.0034995825376197736;0.0034995825376197736;0.003174265696083367;0.0
18/02/2016 00:00;0.0;0.007576179907746882;0.007576179907746882;0.00686810324519449;0.0
18/02/2016 01:00;0.0;0.011902310218424922;0.011902310218424922;0.010779406420473592;0.0
18/02/2016 02:00;0.0;0.007309864064869182;0.007309864064869182;0.006613870376305897;0.0
18/02/2016 03:00;0.0;0.005299525681894159;0.005299525681894159;0.00479192006954321;0.0
18/02/2016 04:00;0.0;0.0037645229899773533;0.0037645229899773533;0.00340240252551105;0.0
18/02/2016 05:00;0.0;0.005784193492444291;0.005784193492444291;0.005225299722967591;0.0
18/02/2016 06:00;0.0;0.004553925575223676;0.004553925575223676;0.0041117796334688705;0.0
18/02/2016 07:00;0.0;0.0031912835018107198;0.0031912835018107198;0.002880322403495228;0.0
18/02/2016 08:00;0.0;0.013566291587101488;0.013566291587101488;0.012234127663974803;0.0
18/02/2016 09:00;0.0;0.038979438761951014;0.038979438761951014;0.03505957668627957;0.0
18/02/2016 10:00;0.0;0.04952721608926598;0.04952721608926598;0.04434996432098437;0.0
18/02/2016 11:00;0.0;0.0685895071902438;0.0685895071902438;0.06105800014135987;0.0
18/02/2016 12:00;0.0;0.09364997948251326;0.09364997948251326;0.0826933011839639;0.0
18/02/2016 13:00;0.0;0.09863234568318195;0.09863234568318195;0.08625947697068703;0.0
18/02/2016 14:00;0.0;0.0659428238728048;0.0659428238728048;0.057197931318750506;0.0
18/02/2016 15:00;0.0;0.04042684422253765;0.04042684422253765;0.03487966802418363;0.0
18/02/2016 16:00;0.0;0.03048785948124134;0.03048785948124134;0.026211351539217276;0.0
18/02/2016 17:00;0.0;0.005091236832745922;0.005091236832745922;0.00436931169409327;0.0
18/02/2016 18:00;0.0;0.006176814854920787;0.006176814854920787;0.005297971658587031;0.0
18/02/2016 19:00;0.0;0.005193185514487091;0.005193185514487091;0.004451762485466304;0.0
18/02/2016 20:00;0.0;0.0036985460049129416;0.0036985460049129416;0.003169101066369251;0.0
18/02/2016 21:00;0.0;0.004232971592866928;0.004232971592866928;0.0036255858105214145;0.0
18/02/2016 22:00;0.2;0.0015077496136833804;0.0015077496136833804;0.0015077496136833804;0.0
18/02/2016 23:00;0.0;0.0008373679232093374;0.0008373679232093374;0.0007336532552741915;0.0
19/02/2016 00:00;0.0;3.01040336656807e-14;3.01040336656807e-14;2.4868995751603507e-14;0.0
19/02/2016 01:00;0.0;1.282146948417828e-14;1.282146948417828e-14;1.2434497875801753e-14;0.0
19/02/2016 02:00;0.0;2.413464024439525e-14;2.413464024439525e-14;2.1316282072803006e-14;0.0
19/02/2016 03:00;0.2;3.327786710110358e-14;3.327786710110358e-14;3.327786710110358e-14;0.0
19/02/2016 04:00;0.0;6.614691630876291e-14;6.614691630876291e-14;5.861977570020827e-14;0.0
19/02/2016 05:00;0.0;1.702726244125272e-13;1.702726244125272e-13;1.5276668818842154e-13;0.0
19/02/2016 06:00;0.0;3.7110789118471993e-13;3.7110789118471993e-13;3.3217872896784684e-13;0.0
19/02/2016 07:00;0.0;4.6103885543628645e-15;4.6103885543628645e-15;5.329070518200751e-15;0.0
19/02/2016 08:00;0.0;0.018656414673969904;0.018656414673969904;0.016702528168213604;0.0
19/02/2016 09:00;0.0;0.06805242729190326;0.06805242729190326;0.06066183777957335;0.0
19/02/2016 10:00;0.0;0.1259423036693243;0.1259423036693243;0.11118163751716459;0.0
19/02/2016 11:00;0.0;0.16393836955742394;0.16393836955742394;0.14264263702853164;0.0
19/02/2016 12:00;0.0;0.17330135736905722;0.17330135736905722;0.1482682684115293;0.0
19/02/2016 13:00;0.0;0.1264707275226739;0.1264707275226739;0.10659191376335819;0.0
19/02/2016 14:00;0.0;0.08979271708029898;0.08979271708029898;0.07486482602685207;0.0
19/02/2016 15:00;0.0;0.07732348435047931;0.07732348435047931;0.06393208425078178;0.0
19/02/2016 16:00;0.0;0.04636298794487168;0.04636298794487168;0.03809713822467131;0.0
19/02/2016 17:00;0.0;0.04979800969268301;0.04979800969268301;0.040723478960311255;0.0
19/02/2016 18:00;0.0;0.01312745883899237;0.01312745883899237;0.010701550994111741;0.0
19/02/2016 19:00;0.0;0.009424961513562802;0.009424961513562802;0.007674602853892765;0.0
19/02/2016 20:00;0.0;0.006584502091441206;0.006584502091441206;0.005357369686477043;0.0
19/02/2016 21:00;0.0;0.006130845455389987;0.006130845455389987;0.0049850891968503674;0.0
19/02/2016 22:00;0.0;0.00471175700205534;0.00471175700205534;0.003829129042877355;0.0
19/02/2016 23:00;0.0;0.00461095571210788;0.00461095571210788;0.0037454640107768;0.0
20/02/2016 00:00;0.0;0.006085613705245137;0.006085613705245137;0.004940680709919931;0.0
20/02/2016 01:00;0.0;0.007995139882628536;0.007995139882628536;0.006486384945768364;0.0
20/02/2016 02:00;0.0;0.009367541751473916;0.009367541751473916;0.007593207506863209;0.0
20/02/2016 03:00;0.0;0.009656872120280827;0.009656872120280827;0.007820292595408063;0.0
20/02/2016 04:00;0.0;0.010328554392994927;0.010328554392994927;0.00835587794269621;0.0
20/02/2016 05:00;0.0;0.010078524009490327;0.010078524009490327;0.008145286154276121;0.0
20/02/2016 06:00;0.0;0.0047885790579613305;0.0047885790579613305;0.003867169644802715;0.0
20/02/2016 07:00;0.6;0.0034372582500069855;0.0034372582500069855;0.0034372582500069855;0.0
20/02/2016 08:00;1.2;0.003489128228812906;0.003489128228812906;0.003489128228812906;0.0
20/02/2016 09:00;1.0;0.014637802479711057;0.014637802479711057;0.014637802479711057;0.8523211108865502
20/02/2016 10:00;0.2;0.021235291783761143;0.021235291783761143;0.021235291783761143;0.17876470821623885
20/02/2016 11:00;0.0;0.030126381042198683;0.030126381042198683;0.030081046637276287;0.0
